tmdb_id;tmdb_title;tmdb_original_title;tmdb_year;tmdb_release_date;premiere_date;premiere_country;premiere_note;tmdb_overview;tmdb_popularity;tmdb_vote_average;tmdb_vote_count
1321683;Hermanas del viento;Hermanas del viento;2024;10/4/2024;10/4/2024;AR;Festival Internacional de Cine de las Alturas;;429;0;0
1454331;Whakapapa;Whakapapa;2024;5/10/2024;5/10/2024;IN;Rani Durgavati International Film Festival;“Whakapapa” es un documental dirigido por Matías Fabro y producido por Eduardo Pastorino Iriondo, que promueve la visión ancestral y contemporánea de las comunidades nativas. A través de la voz de Dan;388;0;0
1398683;Voces del barrio;Voces del barrio;2024;13/12/2024;13/12/2024;AR;Festival Internacional de Cine de Entre Ríos;Voces e imágenes de juegos que se realizaban en el pasado y vuelven al presente, como huellas de un patrimonio cultural inmaterial que nos identifica.;387;4;1
1386725;Cuando estoy lejos de mí;Cuando estoy lejos de mí;2024;3/12/2024;3/12/2024;AR;Festival Buenos Aires Rojo Sangre ;;377;5;1
1390233;Miss Tétano;Miss Tétano;2024;29/11/2024;29/11/2024;AR;Festival Buenos Aires Rojo Sangre - Proyección Fin de Semana Sangriento;Una pareja de jóvenes devotos se aventura a una casa abandonada con la intención de llevar a cabo una misteriosa misión religiosa, pero dentro los recibe Miss Tétano, una anfitriona demente que no per;376;7;2
1270336;La Generación del 60. La amistad que no se conocía;La Generación del 60. La amistad que no se conocía;2024;22/4/2024;22/4/2024;AR;BAFICI;Las diferencias de procedencia y poéticas entre José Martínez Suárez y Manuel Antin, representantes del cine de la Generación del 60, evidencian la heterogeneidad de la época y, al mismo tiempo, compa;362;0;0
1386222;La ratonera;La ratonera;2024;2/12/2024;2/12/2024;AR;Buenos Aires Rojo Sangre;La ratonera es la historia de Erika, una cuidadora de ancianos que se ve metida en peligrosas y retorcidas intrigas familiares, un vecino extraño y una caja misteriosa. Además de buscar sus propias ve;357;0;0
1527819;Darshan;Darshan;2024;2/2/2024;2/2/2024;FR;Festival du court métrage de Clermont-Ferrand;;357;0;0
1273759;Cómo ser Pehuén Pedre;Cómo ser Pehuén Pedre;2024;12/4/2024;5/6/2025;DE;Kurzfilm Festival Hamburg;;349;0;0
1386796;Desentierros. Los libros que no heredamos;Desentierros. Los libros que no heredamos;2024;22/11/2024;22/11/2024;AR;Festival Internacional de Cine de Mar Del Plata;"""Desentierros, los libros que no heredamos"" indaga en la memoria familiar de Maria Julia Blanco, su directora. El desentierro de la biblioteca estudiantil de su padre -recuperada en 2018- es el punto ";338;0;0
1174102;La gauchada;La gauchada;2024;23/4/2024;23/4/2024;AR;BAFICI.;En un camino rural desolado, tres monjas regresan de la misa cuando sufren el pinchazo de un neumático frente a una pulpería. Aurelio y Ernesto las ayudan a cambiar la rueda. Agradecidas, les compran ;311;0;0
1398595;Ayni;Ayni;2024;7/12/2024;5/12/2024;AR;Proyección Privada ENERC Animación;Una anciana en situación de calle y un niño de seis años se encuentran en un mundo cruel y desinteresado.;297;10;2
1281804;La amante de la luz;La amante de la luz;2024;3/5/2024;3/5/2024;AR;FICIC;La luz del sol cae sobre el patio de otoño, un arroyo crece dentro de un sueño. Elisa y Lucía tienen varios años de diferencia pero también una amistad que las une. Hay una que le va a tender un puent;293;0;0
1413537;DAISY;DAISY;2024;4/12/2024;4/12/2024;AR;Festival de Experimentación Audiovisual LAV IV 2024;Daisy se adentra a un bosquecito para tomar el té y conocer nuevos amigos;286;0;0
1289299;Seedbombs - a tutorial for ecosensual guerilla;Seedbombs - a tutorial for ecosensual guerilla;2024;23/10/2024;23/10/2024;DE;Pornfilmfestival Berlin;;261;0;0
1301232;Mondongo III: Kunst der Farbe;Mondongo III: Kunst der Farbe;2024;27/6/2024;27/6/2024;FR;FIDMarseille;;261;6;1
1311067;Enmarcada en silencio;Enmarcada en silencio;2024;24/11/2024;24/11/2024;AR;Festival de Mexico;Lucía, una fotógrafa atormentada por sueños que parecen predecir el futuro, se ve enredada en un peligroso juego entre la realidad y la fantasía. Con su ingenio como única arma, se embarca en una búsq;258;0;0
1352909;Había una vez, hace 40 años...;Había una vez, hace 40 años...;2024;7/9/2024;7/9/2024;AR;Festival Internacional de Cine de la Provincia de Buenos Aires, FICPBA;Ningún niño se resiste a un Había una vez... Una fórmula mágica, poderosa, la antesala a las aventuras que el Club de los Abuelos Narradores de Mar del Plata lleva a niños y niñas de los jardines muni;244;0;0
1536502;Almonds;Almonds;2024;20/12/2024;20/12/2024;AR;Festival Pandora de Diseño Audiovisual (Imagen y Sonido) 2024 ;;239;0;0
1270394;Bruna;Bruna;2024;19/4/2024;19/4/2024;AR;BAFICI;Bruna es una joven y bella actriz en ciernes que acaba de separarse de su novio y atraviesa un período de profunda melancolía. Un encuentro tardío con su ex le da la fuerza para reconvertir su experie;238;0;0
1279717;El vendedor de ilusiones: El caso Generación Zoe;El vendedor de ilusiones: El caso Generación Zoe;2024;22/5/2024;22/5/2024;AS;Netflix;Este documental sigue el ascenso y la caída de la Generación Zoe, una red de coaching espiritual que esconde la estafa más inusual en la historia de Argentina.;172;65;7
1266121;Maldita Eva;Maldita Eva;2024;20/4/2024;20/4/2024;AR;BAFICI;A partir de la muerte de la directora argentina Eva Landeck a los 98 años, su hija Irene Morak, actriz de sus películas, desmonta el departamento de su madre, provocando el encuentro y redescubrimient;171;0;0
1398699;Tras los juncos;Tras los juncos;2024;13/12/2024;13/12/2024;AR;Festival Internacional de Cine de Entre Ríos;Pincho, el curioso carpincho, juega a las escondidas con sus hermanas y no logra encontrarlas.;167;3;1
1393444;Venganza en el delta;Venganza en el delta;2024;6/12/2024;6/12/2024;AR;Buenos Aires Rojo Sangre.;;152;0;0
1377792;De acuerdo;De acuerdo;2024;24/10/2024;24/10/2024;AR;Festival de Cine Inusual de Buenos Aires;Luego de renunciar a su trabajo en un reconocido banco, Martín decide emprender un negocio en una industria poco conocida. Su mejor amigo le obsequia el libro Los Cuatro Acuerdos, que le oficiará de g;143;0;0
1367737;La vida en un tornado;La vida en un tornado;2024;20/10/2024;20/10/2024;AR;FIC.UBA;A diferencia de lo que muestran las películas de aventuras o de catástrofe, los cazadores de tormenta no son aventureros que manejan camionetas a toda velocidad entre lluvias y relámpagos sino, sencil;143;0;0
1402069;La felicidad chiquitita;La felicidad chiquitita;2024;14/7/2024;14/7/2024;ES;Festival Internacional de Cine Independiente de Elche;¿A quién estaban destinadas las cintas de vídeo que mis padres grabaron a principios de los 2000? A un lado y otro del océano, antes y después de emigrar de Buenos Aires a Barcelona, una colección de ;143;0;0
1309536;Mamá / Mamá;Mamá / Mamá;2024;12/7/2024;12/7/2024;AR;Enerc Se Proyecta 4° Edición;;138;0;0
1281349;JEIT;JEIT;2024;27/4/2024;27/4/2024;BR;XX Fantaspoa;Neo Buenos Aires 2037, seis años después de la revolución. Jeit Engranaje, el doctor de los sueños, deja su mundo atrás para comenzar un viaje trascendental de sueños febriles y disfunciones eléctrica;99;9;1
1329326;The anger of the Uruguay River;El enojo del río Uruguay;2024;21/8/2024;21/8/2024;AR;24 Doc Buenos Aires;La experiencia del tiempo. Mis manos acarician nostalgia. Me sitúo entre luces y sombras invertidas de un paisaje granulado y distópico. Este ensayo es una respuesta visual y sonora al desborde del rí;85;0;0
1270266;La perla puede ser el nombre de alguien;La perla puede ser el nombre de alguien;2024;19/4/2024;19/4/2024;AR;BAFICI;Tres adolescentes en una relación amorosa están unidos por un mismo secreto. A través de los relatos de la gente del pueblo donde viven, comenzamos a conocer más sobre estos jóvenes y su secreto, que ;82;0;0
1379729;Hay un elefante desnudo en la habitación;Hay un elefante desnudo en la habitación;2024;29/10/2024;29/10/2024;AR;Bitbang X;;71;0;0
1424656;Esotelúrico;Esotelúrico;2024;18/10/2024;18/10/2024;AR;ANIMA – Córdoba International Animation Festival;En una noche aburrida y brumosa, como cualquier otra del pueblo, Ezequiel y su simpática mascota están a punto de descubrir que, en el momento menos esperado, la aventura puede caer del cielo.;71;0;0
1314226;Capitán Barato;Capitán Barato;2024;12/7/2024;12/7/2024;AR;Enerc Se Proyecta 4° Edición;Daniel Müller narra el origen de cómo nació Capitán Barato, el héroe de los precios bajos. A través de su relato, descubriremos cómo este famoso superhéroe marcó un antes y un después en su vida.;71;0;0
1304101;Un circulo que se fue rodando;Un circulo que se fue rodando;2024;28/6/2024;28/6/2024;FR;FIDMarseille;;71;0;0
1391253;Un fantasma en Santos Lugares;Un fantasma en Santos Lugares;2024;15/10/2024;27/10/2024;AR;Festival de cine inusual de Buenos Aires ;;17;10;1
1568113;Fantasy;Fantasía;2024;20/11/2024;20/11/2024;AR;Festival Terror Córdoba;Una chica que planeaba descansar en su día libre descubre que un macabro y retorcido seguidor de Instagram está mas cerca de lo que creía.;14;0;0
1389968;FIA;FIA;2024;11/5/2024;11/5/2024;AR;Anima Latina;Un extraño animal sobrevive a  un incendio y camina  por un bosque quemado  buscando con desesperación su hogar. Su nido está hecho cenizas.  en medio de su dolor, descubre humedad en sus lágrimas, y ;7;7;1
1487926;Hugs;Hugs;2024;4/10/2024;4/10/2024;IT;Sedicicorto International Film Festival 2024;;0;0;0
1362980;Goodbye for now;Adiós por Ahora;2024;14/9/2024;14/9/2024;IE;CineSalon Experimental Film Festival;Una mujer esconde su rostro contra una pared.  Fuegos artificiales cubren el cielo nocturno.;;;
 Una voz le habla a un amigo que no está.;0.2357;0;0;;;;;;;;
1325201;The SARAMALACARA Multiverse Saga;The SARAMALACARA Multiverse Saga;2024;28/3/2024;28/3/2024;AR;333;El aura es importante;;;
 pero es más importante ser real;;;;;;;;;;;
 La lealtad nos traerá luz;;;;;;;;;;;
 Encontré la fe digital más allá de Internet;0.1251;0;0;;;;;;;;
